canonical_url,query_text,colonia,tipo,recamaras_min,precio_max,stage,tier,score_realism,score_intent,score_volume,score_differentiation,score_total,founder_decision
/marketplace?colonia=condesa&precio_max=5000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Condesa hasta $5M,condesa,depto,2,5000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=8000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Condesa hasta $8M,condesa,depto,2,8000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=12000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Condesa hasta $12M,condesa,depto,2,12000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=15000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Condesa hasta $15M,condesa,depto,2,15000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=20000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Condesa hasta $20M,condesa,depto,2,20000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=30000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Condesa hasta $30M,condesa,depto,2,30000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=5000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Condesa hasta $5M,condesa,loft,2,5000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=8000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Condesa hasta $8M,condesa,loft,2,8000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=12000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Condesa hasta $12M,condesa,loft,2,12000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=15000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Condesa hasta $15M,condesa,loft,2,15000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=20000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Condesa hasta $20M,condesa,loft,2,20000000,,2,25,30,21,5,81,
/marketplace?colonia=condesa&precio_max=30000000&recamaras_min=2&tipo=loft,Lofts 2 recámaras en Condesa hasta $30M,condesa,loft,2,30000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=3000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Coyoacán Centro hasta $3M,coyoacan-centro,depto,2,3000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=5000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Coyoacán Centro hasta $5M,coyoacan-centro,depto,2,5000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=8000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Coyoacán Centro hasta $8M,coyoacan-centro,depto,2,8000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=12000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Coyoacán Centro hasta $12M,coyoacan-centro,depto,2,12000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=15000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Coyoacán Centro hasta $15M,coyoacan-centro,depto,2,15000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=20000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Coyoacán Centro hasta $20M,coyoacan-centro,depto,2,20000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=30000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Coyoacán Centro hasta $30M,coyoacan-centro,depto,2,30000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=3000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Coyoacán Centro hasta $3M,coyoacan-centro,casa,2,3000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=5000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Coyoacán Centro hasta $5M,coyoacan-centro,casa,2,5000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=8000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Coyoacán Centro hasta $8M,coyoacan-centro,casa,2,8000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=12000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Coyoacán Centro hasta $12M,coyoacan-centro,casa,2,12000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=15000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Coyoacán Centro hasta $15M,coyoacan-centro,casa,2,15000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=20000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Coyoacán Centro hasta $20M,coyoacan-centro,casa,2,20000000,,2,25,30,21,5,81,
/marketplace?colonia=coyoacan-centro&precio_max=30000000&recamaras_min=2&tipo=casa,Casas 2 recámaras en Coyoacán Centro hasta $30M,coyoacan-centro,casa,2,30000000,,2,25,30,21,5,81,
/marketplace?colonia=santa-fe&precio_max=5000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Santa Fe hasta $5M,santa-fe,depto,2,5000000,,2,25,30,21,5,81,
/marketplace?colonia=santa-fe&precio_max=8000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Santa Fe hasta $8M,santa-fe,depto,2,8000000,,2,25,30,21,5,81,
/marketplace?colonia=santa-fe&precio_max=12000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Santa Fe hasta $12M,santa-fe,depto,2,12000000,,2,25,30,21,5,81,
/marketplace?colonia=santa-fe&precio_max=15000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Santa Fe hasta $15M,santa-fe,depto,2,15000000,,2,25,30,21,5,81,
/marketplace?colonia=santa-fe&precio_max=20000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Santa Fe hasta $20M,santa-fe,depto,2,20000000,,2,25,30,21,5,81,
/marketplace?colonia=santa-fe&precio_max=30000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Santa Fe hasta $30M,santa-fe,depto,2,30000000,,2,25,30,21,5,81,
/marketplace?colonia=napoles&precio_max=3000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Nápoles hasta $3M,napoles,depto,2,3000000,,2,25,30,21,5,81,
/marketplace?colonia=napoles&precio_max=5000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Nápoles hasta $5M,napoles,depto,2,5000000,,2,25,30,21,5,81,
/marketplace?colonia=napoles&precio_max=8000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Nápoles hasta $8M,napoles,depto,2,8000000,,2,25,30,21,5,81,
/marketplace?colonia=napoles&precio_max=12000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Nápoles hasta $12M,napoles,depto,2,12000000,,2,25,30,21,5,81,
/marketplace?colonia=napoles&precio_max=15000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Nápoles hasta $15M,napoles,depto,2,15000000,,2,25,30,21,5,81,
/marketplace?colonia=napoles&precio_max=20000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Nápoles hasta $20M,napoles,depto,2,20000000,,2,25,30,21,5,81,
/marketplace?colonia=juarez&recamaras_min=3&stage=preventa,Departamentos 3 recámaras en Juárez preventa,juarez,,3,,preventa,3,25,28,13,15,81,
/marketplace?colonia=cuauhtemoc&recamaras_min=3&stage=preventa,Departamentos 3 recámaras en Cuauhtémoc preventa,cuauhtemoc,,3,,preventa,3,25,28,13,15,81,
/marketplace?colonia=del-valle-centro&recamaras_min=3&stage=preventa,Departamentos 3 recámaras en Del Valle Centro preventa,del-valle-centro,,3,,preventa,3,25,28,13,15,81,
/marketplace?colonia=narvarte&recamaras_min=3&stage=preventa,Departamentos 3 recámaras en Narvarte Poniente preventa,narvarte,,3,,preventa,3,25,28,13,15,81,
/marketplace?colonia=escandon&recamaras_min=3&stage=preventa,Departamentos 3 recámaras en Escandón preventa,escandon,,3,,preventa,3,25,28,13,15,81,
/marketplace?colonia=anzures&recamaras_min=3&stage=preventa,Departamentos 3 recámaras en Anzures preventa,anzures,,3,,preventa,3,25,28,13,15,81,
/marketplace?colonia=roma-sur&recamaras_min=3&stage=preventa,Departamentos 3 recámaras en Roma Sur preventa,roma-sur,,3,,preventa,3,25,28,13,15,81,
/marketplace?colonia=polanco&recamaras_min=1&stage=preventa,Departamentos 1 recámaras en Polanco preventa,polanco,,1,,preventa,1,17,28,20,15,80,
/marketplace?colonia=lomas-chapultepec&recamaras_min=1&stage=preventa,Departamentos 1 recámaras en Lomas de Chapultepec preventa,lomas-chapultepec,,1,,preventa,1,17,28,20,15,80,
