canonical_url,query_text,colonia,tipo,recamaras_min,precio_max,stage,tier,score_realism,score_intent,score_volume,score_differentiation,score_total,founder_decision
/marketplace?colonia=coyoacan-centro&stage=preventa,Departamentos en Coyoacán Centro preventa,coyoacan-centro,,,,preventa,2,25,20,18,15,78,
/marketplace?colonia=santa-fe&stage=preventa,Departamentos en Santa Fe preventa,santa-fe,,,,preventa,2,25,20,18,15,78,
/marketplace?colonia=napoles&stage=preventa,Departamentos en Nápoles preventa,napoles,,,,preventa,2,25,20,18,15,78,
/marketplace?colonia=polanco&recamaras_min=2&stage=en_construccion,Departamentos 2 recámaras en Polanco,polanco,,2,,en_construccion,1,25,23,25,5,78,
/marketplace?colonia=polanco&recamaras_min=4&stage=entrega_inmediata,Departamentos 4 recámaras en Polanco entrega inmediata,polanco,,4,,entrega_inmediata,1,25,26,19,8,78,
/marketplace?colonia=lomas-chapultepec&recamaras_min=2&stage=en_construccion,Departamentos 2 recámaras en Lomas de Chapultepec,lomas-chapultepec,,2,,en_construccion,1,25,23,25,5,78,
/marketplace?colonia=lomas-chapultepec&recamaras_min=4&stage=entrega_inmediata,Departamentos 4 recámaras en Lomas de Chapultepec entrega inmediata,lomas-chapultepec,,4,,entrega_inmediata,1,25,26,19,8,78,
/marketplace?colonia=pedregal&recamaras_min=2&stage=en_construccion,Departamentos 2 recámaras en Jardines del Pedregal,pedregal,,2,,en_construccion,1,25,23,25,5,78,
/marketplace?colonia=pedregal&recamaras_min=4&stage=entrega_inmediata,Departamentos 4 recámaras en Jardines del Pedregal entrega inmediata,pedregal,,4,,entrega_inmediata,1,25,26,19,8,78,
/marketplace?colonia=roma-norte&recamaras_min=3&stage=entrega_inmediata,Departamentos 3 recámaras en Roma Norte entrega inmediata,roma-norte,,3,,entrega_inmediata,2,25,26,19,8,78,
/marketplace?colonia=condesa&recamaras_min=3&stage=entrega_inmediata,Departamentos 3 recámaras en Condesa entrega inmediata,condesa,,3,,entrega_inmediata,2,25,26,19,8,78,
/marketplace?colonia=coyoacan-centro&recamaras_min=3&stage=entrega_inmediata,Departamentos 3 recámaras en Coyoacán Centro entrega inmediata,coyoacan-centro,,3,,entrega_inmediata,2,25,26,19,8,78,
/marketplace?colonia=santa-fe&recamaras_min=3&stage=entrega_inmediata,Departamentos 3 recámaras en Santa Fe entrega inmediata,santa-fe,,3,,entrega_inmediata,2,25,26,19,8,78,
/marketplace?colonia=napoles&recamaras_min=3&stage=entrega_inmediata,Departamentos 3 recámaras en Nápoles entrega inmediata,napoles,,3,,entrega_inmediata,2,25,26,19,8,78,
/marketplace?colonia=juarez&recamaras_min=1&stage=preventa,Departamentos 1 recámaras en Juárez preventa,juarez,,1,,preventa,3,25,28,10,15,78,
/marketplace?colonia=cuauhtemoc&recamaras_min=1&stage=preventa,Departamentos 1 recámaras en Cuauhtémoc preventa,cuauhtemoc,,1,,preventa,3,25,28,10,15,78,
/marketplace?colonia=del-valle-centro&recamaras_min=1&stage=preventa,Departamentos 1 recámaras en Del Valle Centro preventa,del-valle-centro,,1,,preventa,3,25,28,10,15,78,
/marketplace?colonia=narvarte&recamaras_min=1&stage=preventa,Departamentos 1 recámaras en Narvarte Poniente preventa,narvarte,,1,,preventa,3,25,28,10,15,78,
/marketplace?colonia=escandon&recamaras_min=1&stage=preventa,Departamentos 1 recámaras en Escandón preventa,escandon,,1,,preventa,3,25,28,10,15,78,
/marketplace?colonia=anzures&recamaras_min=1&stage=preventa,Departamentos 1 recámaras en Anzures preventa,anzures,,1,,preventa,3,25,28,10,15,78,
/marketplace?colonia=roma-sur&recamaras_min=1&stage=preventa,Departamentos 1 recámaras en Roma Sur preventa,roma-sur,,1,,preventa,3,25,28,10,15,78,
/marketplace?colonia=doctores&recamaras_min=2&stage=preventa,Departamentos 2 recámaras en Doctores preventa,doctores,,2,,preventa,4,25,28,9,15,77,
/marketplace?colonia=polanco&recamaras_min=3,Departamentos 3 recámaras en Polanco,polanco,,3,,,1,25,23,23,5,76,
/marketplace?colonia=lomas-chapultepec&recamaras_min=3,Departamentos 3 recámaras en Lomas de Chapultepec,lomas-chapultepec,,3,,,1,25,23,23,5,76,
/marketplace?colonia=pedregal&recamaras_min=3,Departamentos 3 recámaras en Jardines del Pedregal,pedregal,,3,,,1,25,23,23,5,76,
/marketplace?colonia=roma-norte&precio_max=3000000&recamaras_min=1,Departamentos 1 recámaras en Roma Norte hasta $3M,roma-norte,,1,3000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=5000000&recamaras_min=1,Departamentos 1 recámaras en Roma Norte hasta $5M,roma-norte,,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=8000000&recamaras_min=1,Departamentos 1 recámaras en Roma Norte hasta $8M,roma-norte,,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=12000000&recamaras_min=1,Departamentos 1 recámaras en Roma Norte hasta $12M,roma-norte,,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=15000000&recamaras_min=1,Departamentos 1 recámaras en Roma Norte hasta $15M,roma-norte,,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=20000000&recamaras_min=1,Departamentos 1 recámaras en Roma Norte hasta $20M,roma-norte,,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=30000000&recamaras_min=1,Departamentos 1 recámaras en Roma Norte hasta $30M,roma-norte,,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=5000000&recamaras_min=1,Departamentos 1 recámaras en Condesa hasta $5M,condesa,,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=8000000&recamaras_min=1,Departamentos 1 recámaras en Condesa hasta $8M,condesa,,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=12000000&recamaras_min=1,Departamentos 1 recámaras en Condesa hasta $12M,condesa,,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=15000000&recamaras_min=1,Departamentos 1 recámaras en Condesa hasta $15M,condesa,,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=20000000&recamaras_min=1,Departamentos 1 recámaras en Condesa hasta $20M,condesa,,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=30000000&recamaras_min=1,Departamentos 1 recámaras en Condesa hasta $30M,condesa,,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=3000000&recamaras_min=1,Departamentos 1 recámaras en Coyoacán Centro hasta $3M,coyoacan-centro,,1,3000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=5000000&recamaras_min=1,Departamentos 1 recámaras en Coyoacán Centro hasta $5M,coyoacan-centro,,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=8000000&recamaras_min=1,Departamentos 1 recámaras en Coyoacán Centro hasta $8M,coyoacan-centro,,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=12000000&recamaras_min=1,Departamentos 1 recámaras en Coyoacán Centro hasta $12M,coyoacan-centro,,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=15000000&recamaras_min=1,Departamentos 1 recámaras en Coyoacán Centro hasta $15M,coyoacan-centro,,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=20000000&recamaras_min=1,Departamentos 1 recámaras en Coyoacán Centro hasta $20M,coyoacan-centro,,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=30000000&recamaras_min=1,Departamentos 1 recámaras en Coyoacán Centro hasta $30M,coyoacan-centro,,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=5000000&recamaras_min=1,Departamentos 1 recámaras en Santa Fe hasta $5M,santa-fe,,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=8000000&recamaras_min=1,Departamentos 1 recámaras en Santa Fe hasta $8M,santa-fe,,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=12000000&recamaras_min=1,Departamentos 1 recámaras en Santa Fe hasta $12M,santa-fe,,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=15000000&recamaras_min=1,Departamentos 1 recámaras en Santa Fe hasta $15M,santa-fe,,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=20000000&recamaras_min=1,Departamentos 1 recámaras en Santa Fe hasta $20M,santa-fe,,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=30000000&recamaras_min=1,Departamentos 1 recámaras en Santa Fe hasta $30M,santa-fe,,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=3000000&recamaras_min=1,Departamentos 1 recámaras en Nápoles hasta $3M,napoles,,1,3000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=5000000&recamaras_min=1,Departamentos 1 recámaras en Nápoles hasta $5M,napoles,,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=8000000&recamaras_min=1,Departamentos 1 recámaras en Nápoles hasta $8M,napoles,,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=12000000&recamaras_min=1,Departamentos 1 recámaras en Nápoles hasta $12M,napoles,,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=15000000&recamaras_min=1,Departamentos 1 recámaras en Nápoles hasta $15M,napoles,,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=20000000&recamaras_min=1,Departamentos 1 recámaras en Nápoles hasta $20M,napoles,,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=30000000&recamaras_min=2,Departamentos 2 recámaras en Nápoles hasta $30M,napoles,,2,30000000,,2,20,30,21,5,76,
/marketplace?colonia=roma-norte&precio_max=3000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Roma Norte hasta $3M,roma-norte,depto,1,3000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=5000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Roma Norte hasta $5M,roma-norte,depto,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=8000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Roma Norte hasta $8M,roma-norte,depto,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=12000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Roma Norte hasta $12M,roma-norte,depto,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=15000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Roma Norte hasta $15M,roma-norte,depto,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=20000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Roma Norte hasta $20M,roma-norte,depto,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=30000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Roma Norte hasta $30M,roma-norte,depto,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=3000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Roma Norte hasta $3M,roma-norte,loft,1,3000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=5000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Roma Norte hasta $5M,roma-norte,loft,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=8000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Roma Norte hasta $8M,roma-norte,loft,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=12000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Roma Norte hasta $12M,roma-norte,loft,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=15000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Roma Norte hasta $15M,roma-norte,loft,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=20000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Roma Norte hasta $20M,roma-norte,loft,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=roma-norte&precio_max=30000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Roma Norte hasta $30M,roma-norte,loft,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=5000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Condesa hasta $5M,condesa,depto,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=8000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Condesa hasta $8M,condesa,depto,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=12000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Condesa hasta $12M,condesa,depto,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=15000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Condesa hasta $15M,condesa,depto,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=20000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Condesa hasta $20M,condesa,depto,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=30000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Condesa hasta $30M,condesa,depto,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=5000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Condesa hasta $5M,condesa,loft,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=8000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Condesa hasta $8M,condesa,loft,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=12000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Condesa hasta $12M,condesa,loft,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=15000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Condesa hasta $15M,condesa,loft,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=20000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Condesa hasta $20M,condesa,loft,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=condesa&precio_max=30000000&recamaras_min=1&tipo=loft,Lofts 1 recámaras en Condesa hasta $30M,condesa,loft,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=3000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Coyoacán Centro hasta $3M,coyoacan-centro,depto,1,3000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=5000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Coyoacán Centro hasta $5M,coyoacan-centro,depto,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=8000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Coyoacán Centro hasta $8M,coyoacan-centro,depto,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=12000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Coyoacán Centro hasta $12M,coyoacan-centro,depto,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=15000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Coyoacán Centro hasta $15M,coyoacan-centro,depto,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=20000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Coyoacán Centro hasta $20M,coyoacan-centro,depto,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=30000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Coyoacán Centro hasta $30M,coyoacan-centro,depto,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=3000000&recamaras_min=1&tipo=casa,Casas 1 recámaras en Coyoacán Centro hasta $3M,coyoacan-centro,casa,1,3000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=5000000&recamaras_min=1&tipo=casa,Casas 1 recámaras en Coyoacán Centro hasta $5M,coyoacan-centro,casa,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=8000000&recamaras_min=1&tipo=casa,Casas 1 recámaras en Coyoacán Centro hasta $8M,coyoacan-centro,casa,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=12000000&recamaras_min=1&tipo=casa,Casas 1 recámaras en Coyoacán Centro hasta $12M,coyoacan-centro,casa,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=15000000&recamaras_min=1&tipo=casa,Casas 1 recámaras en Coyoacán Centro hasta $15M,coyoacan-centro,casa,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=20000000&recamaras_min=1&tipo=casa,Casas 1 recámaras en Coyoacán Centro hasta $20M,coyoacan-centro,casa,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=coyoacan-centro&precio_max=30000000&recamaras_min=1&tipo=casa,Casas 1 recámaras en Coyoacán Centro hasta $30M,coyoacan-centro,casa,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=5000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Santa Fe hasta $5M,santa-fe,depto,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=8000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Santa Fe hasta $8M,santa-fe,depto,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=12000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Santa Fe hasta $12M,santa-fe,depto,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=15000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Santa Fe hasta $15M,santa-fe,depto,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=20000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Santa Fe hasta $20M,santa-fe,depto,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=santa-fe&precio_max=30000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Santa Fe hasta $30M,santa-fe,depto,1,30000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=3000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Nápoles hasta $3M,napoles,depto,1,3000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=5000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Nápoles hasta $5M,napoles,depto,1,5000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=8000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Nápoles hasta $8M,napoles,depto,1,8000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=12000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Nápoles hasta $12M,napoles,depto,1,12000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=15000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Nápoles hasta $15M,napoles,depto,1,15000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=20000000&recamaras_min=1&tipo=depto,Departamentos 1 recámaras en Nápoles hasta $20M,napoles,depto,1,20000000,,2,25,30,16,5,76,
/marketplace?colonia=napoles&precio_max=30000000&recamaras_min=2&tipo=depto,Departamentos 2 recámaras en Nápoles hasta $30M,napoles,depto,2,30000000,,2,20,30,21,5,76,
/marketplace?colonia=polanco&recamaras_min=3&stage=en_construccion,Departamentos 3 recámaras en Polanco,polanco,,3,,en_construccion,1,25,23,23,5,76,
/marketplace?colonia=lomas-chapultepec&recamaras_min=3&stage=en_construccion,Departamentos 3 recámaras en Lomas de Chapultepec,lomas-chapultepec,,3,,en_construccion,1,25,23,23,5,76,
/marketplace?colonia=pedregal&recamaras_min=3&stage=en_construccion,Departamentos 3 recámaras en Jardines del Pedregal,pedregal,,3,,en_construccion,1,25,23,23,5,76,
/marketplace?colonia=roma-norte&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Roma Norte hasta $3M,roma-norte,,4,3000000,,2,25,30,15,5,75,
/marketplace?colonia=roma-norte&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Roma Norte hasta $5M,roma-norte,,4,5000000,,2,25,30,15,5,75,
/marketplace?colonia=roma-norte&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Roma Norte hasta $8M,roma-norte,,4,8000000,,2,25,30,15,5,75,
/marketplace?colonia=roma-norte&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Roma Norte hasta $12M,roma-norte,,4,12000000,,2,25,30,15,5,75,
/marketplace?colonia=roma-norte&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Roma Norte hasta $15M,roma-norte,,4,15000000,,2,25,30,15,5,75,
/marketplace?colonia=roma-norte&precio_max=20000000&recamaras_min=4,Departamentos 4 recámaras en Roma Norte hasta $20M,roma-norte,,4,20000000,,2,25,30,15,5,75,
/marketplace?colonia=roma-norte&precio_max=30000000&recamaras_min=4,Departamentos 4 recámaras en Roma Norte hasta $30M,roma-norte,,4,30000000,,2,25,30,15,5,75,
/marketplace?colonia=condesa&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Condesa hasta $5M,condesa,,4,5000000,,2,25,30,15,5,75,
/marketplace?colonia=condesa&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Condesa hasta $8M,condesa,,4,8000000,,2,25,30,15,5,75,
/marketplace?colonia=condesa&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Condesa hasta $12M,condesa,,4,12000000,,2,25,30,15,5,75,
/marketplace?colonia=condesa&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Condesa hasta $15M,condesa,,4,15000000,,2,25,30,15,5,75,
/marketplace?colonia=condesa&precio_max=20000000&recamaras_min=4,Departamentos 4 recámaras en Condesa hasta $20M,condesa,,4,20000000,,2,25,30,15,5,75,
/marketplace?colonia=condesa&precio_max=30000000&recamaras_min=4,Departamentos 4 recámaras en Condesa hasta $30M,condesa,,4,30000000,,2,25,30,15,5,75,
/marketplace?colonia=coyoacan-centro&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Coyoacán Centro hasta $3M,coyoacan-centro,,4,3000000,,2,25,30,15,5,75,
/marketplace?colonia=coyoacan-centro&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Coyoacán Centro hasta $5M,coyoacan-centro,,4,5000000,,2,25,30,15,5,75,
/marketplace?colonia=coyoacan-centro&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Coyoacán Centro hasta $8M,coyoacan-centro,,4,8000000,,2,25,30,15,5,75,
/marketplace?colonia=coyoacan-centro&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Coyoacán Centro hasta $12M,coyoacan-centro,,4,12000000,,2,25,30,15,5,75,
/marketplace?colonia=coyoacan-centro&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Coyoacán Centro hasta $15M,coyoacan-centro,,4,15000000,,2,25,30,15,5,75,
/marketplace?colonia=coyoacan-centro&precio_max=20000000&recamaras_min=4,Departamentos 4 recámaras en Coyoacán Centro hasta $20M,coyoacan-centro,,4,20000000,,2,25,30,15,5,75,
/marketplace?colonia=coyoacan-centro&precio_max=30000000&recamaras_min=4,Departamentos 4 recámaras en Coyoacán Centro hasta $30M,coyoacan-centro,,4,30000000,,2,25,30,15,5,75,
/marketplace?colonia=santa-fe&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Santa Fe hasta $5M,santa-fe,,4,5000000,,2,25,30,15,5,75,
/marketplace?colonia=santa-fe&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Santa Fe hasta $8M,santa-fe,,4,8000000,,2,25,30,15,5,75,
/marketplace?colonia=santa-fe&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Santa Fe hasta $12M,santa-fe,,4,12000000,,2,25,30,15,5,75,
/marketplace?colonia=santa-fe&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Santa Fe hasta $15M,santa-fe,,4,15000000,,2,25,30,15,5,75,
/marketplace?colonia=santa-fe&precio_max=20000000&recamaras_min=4,Departamentos 4 recámaras en Santa Fe hasta $20M,santa-fe,,4,20000000,,2,25,30,15,5,75,
/marketplace?colonia=santa-fe&precio_max=30000000&recamaras_min=4,Departamentos 4 recámaras en Santa Fe hasta $30M,santa-fe,,4,30000000,,2,25,30,15,5,75,
/marketplace?colonia=napoles&precio_max=3000000&recamaras_min=4,Departamentos 4 recámaras en Nápoles hasta $3M,napoles,,4,3000000,,2,25,30,15,5,75,
/marketplace?colonia=napoles&precio_max=5000000&recamaras_min=4,Departamentos 4 recámaras en Nápoles hasta $5M,napoles,,4,5000000,,2,25,30,15,5,75,
/marketplace?colonia=napoles&precio_max=8000000&recamaras_min=4,Departamentos 4 recámaras en Nápoles hasta $8M,napoles,,4,8000000,,2,25,30,15,5,75,
/marketplace?colonia=napoles&precio_max=12000000&recamaras_min=4,Departamentos 4 recámaras en Nápoles hasta $12M,napoles,,4,12000000,,2,25,30,15,5,75,
/marketplace?colonia=napoles&precio_max=15000000&recamaras_min=4,Departamentos 4 recámaras en Nápoles hasta $15M,napoles,,4,15000000,,2,25,30,15,5,75,
/marketplace?colonia=napoles&precio_max=20000000&recamaras_min=4,Departamentos 4 recámaras en Nápoles hasta $20M,napoles,,4,20000000,,2,25,30,15,5,75,
/marketplace?colonia=juarez&precio_max=3000000&recamaras_min=2,Departamentos 2 recámaras en Juárez hasta $3M,juarez,,2,3000000,,3,25,30,15,5,75,
/marketplace?colonia=juarez&precio_max=5000000&recamaras_min=2,Departamentos 2 recámaras en Juárez hasta $5M,juarez,,2,5000000,,3,25,30,15,5,75,
/marketplace?colonia=juarez&precio_max=8000000&recamaras_min=2,Departamentos 2 recámaras en Juárez hasta $8M,juarez,,2,8000000,,3,25,30,15,5,75,
/marketplace?colonia=juarez&precio_max=12000000&recamaras_min=2,Departamentos 2 recámaras en Juárez hasta $12M,juarez,,2,12000000,,3,25,30,15,5,75,
/marketplace?colonia=juarez&precio_max=15000000&recamaras_min=2,Departamentos 2 recámaras en Juárez hasta $15M,juarez,,2,15000000,,3,25,30,15,5,75,
/marketplace?colonia=cuauhtemoc&precio_max=3000000&recamaras_min=2,Departamentos 2 recámaras en Cuauhtémoc hasta $3M,cuauhtemoc,,2,3000000,,3,25,30,15,5,75,
/marketplace?colonia=cuauhtemoc&precio_max=5000000&recamaras_min=2,Departamentos 2 recámaras en Cuauhtémoc hasta $5M,cuauhtemoc,,2,5000000,,3,25,30,15,5,75,
/marketplace?colonia=cuauhtemoc&precio_max=8000000&recamaras_min=2,Departamentos 2 recámaras en Cuauhtémoc hasta $8M,cuauhtemoc,,2,8000000,,3,25,30,15,5,75,
/marketplace?colonia=cuauhtemoc&precio_max=12000000&recamaras_min=2,Departamentos 2 recámaras en Cuauhtémoc hasta $12M,cuauhtemoc,,2,12000000,,3,25,30,15,5,75,
